, x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95
69, -0.338859, 0.607390, 13.926776, -10.143062, -18.549064, 24.403069, 3.313640, 3.596511, 4.192910, -7.896056, 10.942892, -0.090864, -2.377952, -4.541617, -10.955635, 10.991292, -7.473519, 15.357760, -4.419382, -37.261522, -47.299263, 10.004987, -16.805263, -4.833761, -14.664241, -0.034564, -0.233383, -8.821224, 1.082294, -11.028842, -10.066094, -0.797205, -23.611319, -19.930487, -3.398220, -4.754291, -7.333479, -3.186313, 10.000348, -0.026006, 10.067819, 1.692338, 14.507725, -30.664854, -6.733886, -15.131204, 2.339267, -13.029695, 12.746867, 12.282427, -11.655127, -5.522777, -1.551536, -0.877389, 18.097023, 7.115755, -10.682109, -4.295022, -8.807457, -2.146133, -9.109490, -10.027884, 8.844567, -0.090978, -24.007121, -6.542217, -25.844589, 10.118291, -0.366865, 8.922981, -0.772746, -1.573232, -10.100917, -8.582043, -9.808281, 19.990151, -1.451588, -1.797840, -7.380488, -10.278313, 0.877013, -13.582083, -1.542786, 14.141622, -14.591128, -4.281644, -0.551916, -0.896899, -35.964818, -0.243761, 6.114362, 6.943624, -6.940807, -4.267675, -5.391828
70, -7.421212, 4.721454, 10.983090, -18.765915, -14.852324, 23.680197, 4.277369, 4.665428, 0.794222, -4.462022, 17.839104, -4.461878, 6.823229, 1.669440, -10.501024, 10.108431, -5.505371, 11.559429, -3.036588, -27.267748, -46.587200, 11.705764, -10.687002, 3.329690, -0.375152, -2.230828, -0.233383, -0.388010, -3.828559, -9.319951, -10.178733, -0.797205, -19.231548, -21.073455, -0.201600, -0.003104, -0.095488, -0.370426, 8.296143, -4.936070, 10.067819, 7.047963, 14.507725, -16.222601, 0.013452, -6.677348, 3.307320, -12.341914, 19.093216, 22.442229, -10.510128, -1.056629, -7.794476, -0.877389, 19.000891, 7.095447, -16.535606, 3.814213, -7.222272, -0.927023, -2.223270, -9.086452, 11.171011, -6.268630, -19.803841, -4.874569, -19.817080, 15.546729, 6.253698, 4.571979, 2.840737, -0.024192, -11.068745, -4.616984, -4.951707, 30.892365, -9.795630, 5.947311, 0.316844, 2.960572, 2.871396, -21.879193, 1.364946, 15.449527, -6.068071, 1.160437, 4.238653, 1.575510, -24.734686, -5.032407, 13.406027, 10.039281, -6.670676, -0.003119, -0.398572
71, -9.743504, -0.265494, 12.722157, -17.147458, -12.019766, 27.046280, 8.456998, 4.367460, 10.718729, -2.004843, 19.663089, -5.732785, 8.806160, -0.558100, -3.836218, 19.237278, -2.172268, 19.475652, 0.542562, -26.286460, -41.814828, 12.146514, -10.010031, 3.343890, -6.514740, 3.493146, -1.014233, 1.984761, 1.672527, -10.101580, -11.098758, -6.185536, -18.660099, -18.813746, 3.149510, -1.371383, 2.901484, 4.072276, 9.030706, -0.026006, 12.623153, 1.081407, 18.621504, -18.453820, -1.066481, -5.881496, -0.398529, -10.985205, 17.655710, 12.282427, -10.456088, -0.002731, -8.655212, 7.487393, 24.782300, 13.858650, -14.256384, -0.381911, -8.309555, -0.295703, -4.728847, -7.033573, 12.348225, -5.958666, -12.907040, -1.036732, -21.299650, 16.936911, 1.703954, 11.728417, 4.798836, -0.024192, -11.827411, -4.767394, -5.458471, 31.277347, -9.640589, 0.179325, -0.000512, 0.012351, 3.773800, -17.629251, -0.109014, 17.279339, -4.634817, -1.843255, 8.900762, -0.489808, -30.816990, -4.363000, 10.585721, 10.989828, -4.418115, 2.836347, 4.459500
72, -5.174329, 4.420619, 11.380808, -15.347938, -12.468628, 22.414483, -0.108392, 4.507979, -0.871260, -3.637188, 18.035320, -0.090864, 3.508849, -0.679472, -10.081616, 12.725185, -0.322543, 20.498199, -2.384634, -26.371692, -43.008568, 12.229736, -10.010031, 2.606211, -5.019084, 3.007973, -9.221417, -0.021549, -0.035726, -10.038669, -4.746212, -3.976303, -19.937859, -15.698434, 2.937379, -3.117049, -5.295298, 0.002486, 10.000348, -0.377910, 14.696932, 7.454747, 22.033473, -19.462936, -1.467971, -0.493839, 3.663192, -9.401473, 10.576541, 20.214632, -10.930165, -0.050225, -6.403340, -0.877389, 19.037597, 7.339304, -12.624546, 0.952751, -0.978434, -3.162728, -3.073330, -16.351893, 10.111088, -1.182808, -20.605784, -2.996138, -20.435507, 14.195367, 6.523259, 5.636971, -1.390467, 11.621799, -10.698661, -7.911429, -3.419804, 19.342882, -10.043317, 9.132165, -0.504641, 0.308556, 3.459691, -18.556223, 0.885077, 13.866940, -0.026514, -1.731489, 1.562459, 3.004035, -32.748965, -6.930624, 7.879057, 11.871515, -7.194015, 6.254642, -2.181120
73, -12.636923, 8.998072, 10.171101, -15.533374, -12.666575, 20.314570, -0.721733, -1.356242, 3.546066, -6.300375, 13.046025, -5.735158, -0.149057, -1.790838, -8.596423, 11.819733, -9.058480, 14.574803, -3.804323, -19.377844, -47.285150, 10.004987, -10.269428, -1.646550, -1.722115, 2.865371, -7.563346, -0.067464, -0.035726, -8.332080, -16.375820, -8.143192, -20.035314, -12.317552, -0.201600, -1.992550, -3.407141, 1.337053, 10.289913, -0.026006, 8.965116, 9.413973, 19.602626, -16.262663, -1.908445, -0.493839, 4.727013, -7.920032, 13.886949, 18.571065, -12.501270, -3.465320, -9.671395, -0.877389, 17.593727, 5.381501, -13.973137, -2.200095, -7.350580, -7.339577, -7.746966, -14.381609, 11.627804, -7.885257, -17.724140, -1.036732, -22.438876, 10.118291, 1.742780, 3.424598, 1.134853, -0.024192, -12.162188, -7.586039, -8.319401, 23.686943, -7.754508, 5.735745, -1.649864, -0.911919, 5.971264, -22.914878, -6.523895, 14.521665, -0.026514, -9.305531, -1.122216, 5.067102, -31.696935, -0.243761, 8.394805, 10.182733, -11.040749, 1.895955, -0.436706
74, -7.766572, 2.776208, 12.892443, -24.096899, -12.400152, 16.342276, 9.267390, 7.200085, -0.001413, -0.607292, 16.514211, -8.012693, 6.574030, -3.920841, -8.210209, 15.956041, -6.167050, 19.162830, -6.012545, -32.701481, -48.098917, 7.869676, -8.125850, -4.223834, -0.375152, 2.657277, -4.125843, -0.720753, -0.789381, -10.594412, -10.586167, -5.349594, -19.398640, -19.756454, -7.490320, -0.003104, -5.020079, -3.331250, 5.255522, -1.382210, 14.046773, 4.837724, 19.151228, -19.588327, -0.179348, -8.328294, 2.326754, -7.870416, 17.888004, 14.765480, -12.461241, 4.858309, -12.206154, -0.877389, 17.036364, 0.347708, -17.338720, -2.243963, -9.544874, 1.285932, -8.233198, -8.816007, 10.533889, -7.698837, -21.191529, -6.836866, -22.852417, 14.678707, 1.723659, -0.945831, -1.363256, 1.790867, -11.329744, -0.810232, -8.381819, 27.324271, -6.735955, -0.229252, -4.172109, -4.147363, 2.919458, -25.751937, -0.543578, 16.958872, -9.171639, -2.700049, 3.240649, 5.859341, -32.055237, -10.070295, 9.310174, 13.943662, -8.889937, -0.003119, -0.375308
75, -1.600188, 10.267372, 16.613435, -14.899701, -10.579898, 28.776886, 12.182279, 11.944142, 7.327707, -1.545951, 14.966810, 0.061129, 8.149509, 3.627349, -3.742936, 18.997026, -0.498214, 17.523873, -0.043395, -25.244560, -36.858906, 12.770129, -6.787102, 8.433857, -2.677401, 1.730938, -0.233383, 3.791314, 2.670893, -4.216034, -5.635740, -3.033455, -14.717822, -12.317552, 5.732126, -0.684352, 4.696001, -0.370426, 14.292016, 0.579991, 16.435673, 9.752302, 22.959252, -18.411777, -0.079265, -4.336529, 4.455535, -8.226295, 21.996537, 23.104013, -5.190351, -0.002731, -5.658008, 11.520054, 29.255159, 8.405515, -15.495245, 1.206585, -2.180639, 1.867671, -0.718724, -9.706774, 12.841969, -0.202231, -15.838884, -3.429314, -21.223613, 22.447263, 10.077305, 11.057686, 9.241030, 5.921144, -8.690440, -7.450739, -3.111174, 29.975681, -1.451588, 9.771124, 0.000300, -0.074682, 13.343612, -14.828060, 2.397212, 21.933008, -0.026514, 3.727400, 5.549433, 6.116305, -25.235793, -0.243761, 7.275501, 11.952426, -1.643030, 2.169413, -0.011575
76, -7.657617, 3.632522, 10.171101, -16.591184, -16.708607, 24.591872, 5.857109, 8.239048, -1.282063, -8.191094, 10.942892, -5.608707, 4.983182, -0.558100, -7.127523, 18.138754, -2.046362, 11.559429, -6.521164, -19.377844, -43.526730, 8.007157, -11.384539, -1.499955, -1.974873, 0.068638, -7.193964, 2.149245, -5.598327, -7.918532, -11.409548, -6.478687, -16.534091, -20.500240, -1.142696, -5.963374, -0.181171, -1.234775, 7.650407, -1.722894, 9.187795, 6.345325, 21.223770, -18.573266, -3.569719, -4.733944, 3.882850, -12.330599, 12.974540, 12.282427, -11.421466, 1.356483, -1.551536, 5.802625, 19.221126, 6.710537, -17.092536, -1.440357, -8.166147, -4.295584, -0.584311, -11.312618, 12.432894, -2.617647, -21.816218, -5.740531, -22.805707, 15.018248, 4.397144, 5.380610, 7.617523, -0.024192, -9.238079, -5.519265, -10.308279, 31.171930, -13.234965, 5.265216, -0.331888, -3.237235, 7.423651, -20.800332, 0.039613, 16.720878, -9.528500, -1.336923, 3.050322, 3.938548, -33.784429, -5.646572, 8.196949, 15.715704, -7.542067, -4.892792, -1.779753
77, -4.818419, 8.121907, 15.988205, -10.143062, -8.585780, 25.868419, 4.092377, 6.154084, 5.873428, 0.371908, 16.559152, -0.243370, -0.149057, -0.558100, -1.210902, 14.483530, -2.489980, 11.559429, -2.466858, -19.377844, -41.540453, 11.969001, -2.605423, -0.057279, -5.018197, -0.034564, 1.279685, 3.383536, -1.386744, -1.972528, -10.187137, -8.102175, -15.722141, -13.802434, -0.201600, -6.041469, -0.095488, 2.432868, 10.698760, 3.251269, 15.012563, 10.898581, 25.027993, -17.116738, -0.368241, -2.875272, 8.781105, -7.571118, 17.849050, 22.036263, -11.633115, -0.002731, -8.144554, 9.465644, 22.822214, 0.347708, -11.621575, 3.464145, -7.112676, -2.193818, -6.047855, -12.381251, 14.405615, 0.781788, -12.907040, -5.777421, -17.555934, 17.801636, -0.366865, 9.269309, 2.617941, 8.987485, -13.398165, -3.849867, -1.199082, 27.233661, -6.359187, 7.508720, 0.671610, -0.056352, 6.644306, -14.373032, 0.983325, 17.331527, -6.075378, -1.088814, -0.005782, 6.101271, -27.288655, -0.243761, 8.698023, 13.091535, -6.067774, 5.523366, 5.795074
78, -6.415807, 10.679609, 20.894608, -11.105606, -7.642296, 28.713627, 5.574588, 8.027777, 9.453774, 5.272694, 10.942892, 0.566871, 6.052318, -0.558100, -3.545985, 19.030547, 1.125720, 11.559429, -0.043395, -25.813902, -36.858906, 15.200484, -5.595276, -0.057279, -1.541251, -0.034564, -0.233383, 0.130152, 4.962823, -5.068905, -8.125117, -5.151441, -11.457790, -14.294523, 7.890937, 2.278350, 1.367736, 3.915596, 17.617572, 3.903828, 18.121887, 1.081407, 29.886884, -13.210024, 5.059013, -0.493839, 13.443155, -10.336883, 21.306674, 25.906723, -3.304426, 5.372679, -1.551536, 10.880913, 21.362188, 12.450393, -12.823348, -0.042804, -1.162223, -0.493042, -0.584311, -10.027884, 15.641941, -5.140055, -14.381687, -2.150747, -17.774858, 10.118291, 6.944773, 12.285225, 6.694675, 11.365045, -9.686789, 1.244002, -3.670201, 19.342882, -1.451588, 12.849310, -0.000512, 5.491173, 12.914264, -13.582083, 6.725804, 22.612823, -4.649129, 2.760193, 9.057425, 5.377418, -28.066283, -3.566959, 10.148287, 13.554543, -1.753489, 4.930232, 7.585587
79, -5.597157, -0.265494, 17.838411, -10.491111, -11.322721, 16.342276, 4.590472, 8.528240, 4.809117, -0.295280, 10.942892, 0.187297, 8.510478, -0.558100, -4.268488, 17.931130, 0.040818, 17.007960, 1.343765, -19.377844, -39.857573, 14.384492, -6.180270, 4.239730, -0.375152, 5.503326, -3.908492, 3.637907, -0.351730, -4.836305, -9.601825, -2.163422, -15.941684, -14.102149, 7.299567, -0.003104, -0.095488, 4.056309, 14.352648, 1.263691, 10.067819, 12.757958, 22.656640, -15.560083, 0.438409, -1.939980, 6.076977, -10.336883, 16.787398, 25.362099, -9.101592, 0.317575, -1.779148, 10.512285, 22.761683, 12.609608, -10.682109, -0.042804, -2.686055, -1.913339, 1.131485, -10.720074, 14.538586, -0.090978, -15.978069, 2.007492, -19.960614, 20.969947, 6.165139, 9.167433, 4.050924, 8.782128, -7.098559, -2.046392, -2.671354, 28.463438, -9.076118, 10.177109, 2.067706, 2.079761, 9.856315, -13.582083, 0.892361, 20.779803, -0.026514, -3.371659, 3.967918, 8.627822, -29.323282, 1.532274, -0.026005, 10.039281, -6.881264, 5.688476, 2.503633
80, -10.282485, 7.081963, 9.116464, -18.303409, -11.307426, 26.607573, 0.863129, 7.558860, -0.001413, -5.074233, 10.942892, 0.757557, 2.344682, 0.474777, -13.123994, 11.676901, -4.367919, 15.810593, -8.696447, -31.754965, -46.679745, 9.761438, -15.190977, 4.650248, -3.646085, 0.021279, -7.643366, -0.021549, -1.176621, -4.941249, -13.341465, -6.778280, -19.541168, -15.034368, 5.437756, -0.003104, -2.450845, 3.021711, 11.813722, -4.018993, 12.486075, 10.007921, 21.417172, -21.505071, -4.118994, -8.643151, 2.487082, -10.336883, 10.576541, 18.939755, -10.372961, -5.716765, -12.555485, 11.336210, 20.703546, 7.081758, -15.657305, 0.304006, -7.818423, -8.540571, -6.542742, -14.137827, 12.288552, -6.989777, -19.962402, -2.362879, -17.555934, 15.074199, 2.316588, 3.610186, 3.806639, 1.946371, -10.100917, -0.810232, -9.117277, 23.087734, -10.552092, -0.229252, -2.052692, 1.683805, 3.580296, -21.457492, -2.942275, 11.619532, -0.026514, -7.411297, -1.256050, 1.964970, -31.912544, -5.763796, 1.909402, 9.197469, -12.380303, 2.584631, 2.053304
81, -10.286258, 4.729300, 12.231543, -20.424741, -10.397767, 19.314369, -1.615151, 3.206033, -3.104634, -4.768632, 10.942892, -4.218915, 1.184928, -4.498883, -9.666124, 11.917544, -2.971934, 17.938435, -7.904588, -30.374080, -36.858906, 7.864748, -15.290216, -0.057279, -0.375152, -2.764525, -8.535115, -1.881401, -7.042116, -12.472506, -13.175036, -5.578774, -20.964595, -12.317552, -0.201600, -7.114200, -6.013906, 1.350417, 6.248082, -5.001601, 8.377512, 7.295991, 16.334922, -25.427068, -3.714713, -12.842922, 3.594137, -12.275456, 13.178068, 16.555086, -14.441520, 0.872482, -13.857905, 3.462270, 15.563284, 7.662286, -10.682109, -0.042804, -8.540926, -0.295703, -2.905906, -15.459538, 11.756899, -6.903335, -12.907040, -8.040003, -25.517653, 10.118291, 0.342314, 4.133177, -2.279293, 2.985275, -11.146102, -3.756067, -10.167253, 25.572491, -14.085586, -0.419445, -0.000512, -4.097402, 3.611294, -13.582083, -2.864520, 10.542211, -11.651705, -4.174581, -0.214995, -1.407321, -38.740756, -9.877667, -0.026005, 10.598945, -10.733860, -2.076614, -1.945633
82, -9.600811, 4.466443, 10.171101, -16.912632, -16.923424, 16.342276, -0.449406, 3.239584, 1.306906, -5.348358, 12.800218, -4.571688, -0.149057, -1.608006, -11.644258, 8.873634, -6.554427, 12.711471, -4.350721, -30.946414, -47.532698, 9.333133, -10.537554, -0.057279, -6.972656, -3.362872, -8.364778, -0.021549, -5.539375, -12.886896, -14.456147, -7.592857, -22.225750, -21.281328, -0.547606, -5.773249, -4.247130, -0.370426, 5.589955, -5.327658, 10.412184, 6.888800, 14.507725, -21.856641, -3.598012, -9.918410, -0.398529, -12.697076, 17.861136, 15.976830, -15.384341, -0.476745, -12.794095, 6.612345, 16.628636, 6.414646, -17.875456, -2.870740, -8.786923, -5.659277, -9.124085, -17.169294, 10.369286, -8.170333, -20.387368, -7.692297, -17.555934, 16.469337, 1.121354, 3.752510, -0.066584, 3.161404, -12.982782, -8.155263, -9.181913, 23.542382, -9.376747, 1.627965, -1.421613, -3.174033, 2.552388, -23.023060, -0.109014, 13.073530, -10.634866, -4.674549, 1.548195, 3.548852, -32.278209, -5.967175, 5.239171, 10.181405, -9.591583, -3.161703, -2.537631
83, -10.828904, 5.633926, 10.882225, -17.242964, -15.851316, 22.426317, 3.061121, 6.081354, 2.004524, -6.497165, 15.921229, -4.492379, 4.327436, 2.421509, -6.275884, 11.533258, -7.332624, 11.559429, -4.322625, -25.753970, -46.907131, 16.156030, -10.333535, 1.334239, 0.890141, 1.510559, -8.450470, 1.742817, -3.952638, -6.199416, -8.679919, -0.797205, -18.034258, -18.478226, -0.510030, -1.882084, -0.095488, 1.920957, 7.887945, -4.330574, 9.791835, 6.309509, 23.563392, -16.543327, 0.985810, -7.172383, -0.398529, -7.629175, 15.693326, 18.949004, -12.671941, -0.002731, -6.498308, 10.424243, 19.579716, 5.618037, -15.199829, -2.101515, -5.646924, -4.750919, -5.698895, -14.830458, 12.887565, -7.670848, -22.421394, -9.809289, -17.555934, 10.118291, 4.122577, 4.949085, 3.469473, 2.855078, -12.239288, -6.872288, -10.364680, 29.062950, -7.764076, 5.744514, 2.302094, -0.702998, 2.400014, -24.032912, -5.676314, 15.835341, -0.026514, -8.308337, 1.868554, 4.774924, -35.001579, -4.708802, 5.358913, 14.302409, -1.268347, -0.003119, -2.212697
84, -0.338859, 5.886594, 9.194289, -14.339081, -14.036146, 23.797567, -0.108392, 4.164196, 3.227520, -5.660782, 16.243354, -1.416953, -0.149057, 0.594629, -1.210902, 14.227729, -3.407888, 19.952775, -2.035850, -19.377844, -49.161457, 13.943720, -6.757355, 4.962804, -2.992118, 1.740297, -5.150560, 1.645446, 0.151616, -11.465744, -13.163170, -8.328072, -20.161078, -23.184796, -0.201600, -2.130963, -2.978353, 2.043813, 10.138006, 4.047986, 6.871600, 7.198505, 19.985759, -20.478877, 2.466892, -9.481470, 6.885803, -7.165267, 21.230464, 20.296389, -7.518874, 4.452470, -1.551536, 7.882719, 12.851759, 10.555228, -13.652611, -0.042804, -6.080518, -4.883408, -4.889407, -10.027884, 13.622554, -8.374413, -15.493211, -8.581709, -21.389239, 15.393899, 3.413010, 11.275843, -0.066584, -0.024192, -11.762708, -4.710537, -3.488409, 19.342882, -1.451588, -0.229252, -0.000512, 0.522545, -0.230332, -22.698590, 0.426080, 14.640329, -3.284392, -2.844014, -0.005782, 6.636848, -24.734686, -2.190577, 6.491593, 9.956301, -4.608758, 2.008337, 4.884287
85, -7.213279, -0.265494, 14.617190, -10.143062, -11.013689, 23.797680, 5.001238, 9.432994, 7.350206, 0.665309, 10.942892, -5.547836, 7.128283, 1.247463, -1.210902, 16.387397, -0.940526, 18.645522, -3.166167, -32.058389, -41.082761, 11.565489, -6.336854, -1.731637, -5.943908, -0.777192, -0.233383, -0.946628, 0.513173, -6.363522, -10.323866, -3.128227, -18.328808, -12.317552, -0.998064, -0.846488, 1.952035, 4.761088, 10.750193, -1.483519, 15.402370, 7.297968, 27.412347, -17.539988, -0.987550, -4.509097, 12.548572, -13.411378, 21.194150, 17.522297, -9.798173, 1.448842, -11.954885, 9.556424, 21.051351, 11.980773, -11.892216, -2.667636, -7.825971, 0.545609, -3.171342, -11.243015, 15.027909, -2.154927, -12.907040, -4.322290, -25.362802, 18.403854, 4.535057, 7.080626, 7.089205, 4.791878, -10.100917, -1.238502, -9.514452, 29.738576, -1.451588, 8.070451, 2.401647, -2.247235, 8.692608, -18.275526, 3.342565, 13.761855, -0.026514, -1.667183, 3.849996, 5.238600, -24.734686, -4.166600, 9.617757, 13.855845, -1.268347, -1.113830, 3.364521
86, -5.911848, 6.185602, 12.578586, -15.745116, -10.397767, 16.342276, -0.108392, 6.099456, -0.001413, -8.930288, 15.875797, -0.090864, 2.845072, 1.291419, -8.828457, 10.108431, -9.143198, 15.683557, -2.119704, -19.377844, -47.255050, 10.429885, -11.948427, -0.979393, -7.520232, -0.034564, -10.298298, -1.559306, -1.608285, -9.440850, -13.551516, -7.624533, -11.457790, -19.385638, -2.225048, -3.955794, -4.046635, -0.957040, 10.000348, -0.137942, 7.799256, 7.304902, 20.511771, -25.016555, -0.621665, -6.839622, 4.870756, -11.659440, 17.510752, 14.568641, -8.780184, -1.250728, -1.551536, 4.752332, 19.446752, 7.467393, -18.682607, -0.922593, -7.371141, -3.472466, -6.864970, -10.027884, 11.071157, -4.254214, -21.047801, -3.317941, -22.576754, 16.419853, -0.366865, 6.309715, 2.141707, -0.024192, -10.100917, -4.901676, -8.109100, 23.767641, -9.582982, -0.229252, -0.615858, -8.144731, 3.955162, -18.420531, -1.919773, 14.357725, -0.026514, -0.248613, -1.141589, 3.077101, -34.546103, -1.494962, 5.957058, 14.131679, -7.036858, -3.128014, 0.334584
87, -0.338859, 7.356212, 13.539096, -16.453854, -11.439722, 24.716627, 4.365112, 8.706776, 3.711550, -0.295280, 18.939307, -0.090864, -0.149057, 0.089355, -5.076687, 15.442863, -0.223264, 23.751381, -4.289981, -25.569741, -44.349170, 15.190752, -9.408586, -0.057279, -0.375152, 5.178737, -5.158104, -2.009004, 0.139945, -1.972528, -9.201439, -0.797205, -11.457790, -16.149710, -0.201600, -1.217102, -3.186196, 3.947677, 11.766779, 0.391289, 14.623422, 8.624073, 23.099113, -18.062351, -0.079265, -9.705015, -0.398529, -3.419311, 20.220740, 22.132592, -10.588836, 2.709049, -7.746373, 9.085663, 12.851759, 9.600157, -11.573332, 1.187723, -5.323518, -0.295703, -0.584311, -11.579125, 17.464285, -4.722957, -19.139098, -2.625557, -19.609977, 16.926957, 8.382358, 7.619829, -0.066584, 8.992528, -10.100917, -2.662548, -2.253835, 29.072117, -5.370915, 5.912250, 0.069224, 2.619415, -0.230332, -23.267900, 4.295512, 14.899510, -5.770181, -0.248613, 5.030783, 7.334123, -31.012985, -0.243761, 10.084255, 13.112049, -6.187106, 5.742969, 0.898354
88, -5.260469, 7.190499, 12.932967, -15.652033, -11.856301, 24.343532, 4.366986, 6.191214, -0.001413, -3.145263, 18.749367, -1.287288, -0.149057, -3.630092, -9.387541, 10.108431, -0.223264, 11.559429, -2.823821, -27.909593, -46.708788, 13.382828, -8.959814, 3.807487, -4.961639, -0.034564, -8.343216, 2.452243, -0.035726, -9.203686, -6.568034, -5.191029, -20.425530, -15.119494, 2.415587, -4.407423, -0.095488, 2.797905, 10.000348, -1.824153, 10.067819, 9.269486, 20.314562, -18.964512, 0.073854, -5.442071, 3.877796, -7.095220, 10.576541, 23.158132, -11.386929, -1.383420, -3.348749, 10.430298, 23.996154, 8.252852, -12.671175, -1.278934, -4.072712, -0.604714, -3.760135, -10.723622, 15.121746, -3.932374, -19.903910, -1.036732, -22.186895, 17.300610, 3.169904, 8.793564, 0.244999, 8.590238, -9.478269, -8.364693, -2.344785, 22.496934, -5.880541, 4.809848, -2.453716, -2.943737, 3.568565, -18.958055, -2.535499, 10.542211, -6.055529, -4.060684, -0.005782, 6.422150, -30.542897, -2.663551, 7.976103, 13.235046, -6.223289, 3.602330, 2.052419
89, -8.322585, 10.822181, 16.469028, -14.373534, -16.899365, 16.342276, 1.775394, 6.161384, 9.390804, -5.883361, 24.038590, -3.127249, 8.677922, 2.699394, -3.712639, 16.213282, 0.804760, 18.599917, -0.043395, -22.384179, -44.421804, 15.368183, -6.279591, 2.962059, -2.909286, 2.395120, -6.796862, -0.021549, -2.376901, -9.151685, -9.035838, -3.531140, -20.572099, -16.691317, 8.067589, 1.714943, 0.672228, -0.370426, 7.154406, 1.970870, 9.896548, 13.136531, 17.577592, -12.267389, -0.927476, -11.240013, 8.730270, -9.635176, 14.997652, 17.105908, -8.033563, -0.002731, -9.876654, 9.757107, 25.330512, 14.018612, -7.076082, 0.131562, -8.332430, 1.059580, -1.271662, -13.494313, 12.669221, -0.478655, -21.893665, -4.001410, -18.950064, 17.437956, 0.314502, 6.786551, 2.445620, 10.350494, -8.318385, 0.024694, -4.195298, 19.342882, -1.451588, 6.418614, -2.282135, -0.056352, 5.981323, -17.258360, 1.192998, 12.507641, -0.026514, -2.234480, 2.122282, 3.683936, -24.734686, -0.470778, 10.398809, 13.321489, -4.957470, 6.098040, -0.011575
90, -11.494641, 5.436936, 10.171101, -19.878660, -14.934043, 26.422637, 4.556731, 5.463631, -0.001413, 0.573783, 17.132326, -0.090864, 4.259100, -0.558100, -10.780182, 16.139856, -7.646993, 11.559429, -0.347602, -28.937921, -47.826875, 9.941564, -10.205409, 4.869409, -10.544582, -4.156848, -8.704412, -0.021549, 2.402515, -5.770736, -11.433483, -5.981408, -22.246629, -21.427004, -1.097959, -4.307216, 0.545850, -0.370426, 9.979075, -5.461765, 10.181978, 9.611517, 17.891998, -19.640564, 2.352557, -0.493839, -0.398529, -13.225946, 22.329819, 22.398002, -9.146393, -0.805266, -9.123628, 9.853657, 12.851759, 8.415744, -16.168140, -3.498478, -0.978434, 0.586316, 3.442815, -6.557672, 10.111088, -0.090978, -18.471269, -1.036732, -23.598213, 10.118291, 2.147832, 4.062492, 4.921636, 3.200610, -10.100917, -5.437791, -5.581150, 27.231673, -9.244546, 6.412134, 0.576687, 0.984138, 4.836293, -13.582083, -0.935296, 14.898268, -8.134759, -3.145094, 3.328329, 1.830677, -32.898110, -8.570659, 9.025500, 12.634360, -6.939660, 0.562096, 4.593065
91, -9.503689, 4.510862, 12.844167, -19.679087, -17.794768, 22.915971, 0.716756, -1.356242, 6.311099, -3.212054, 15.562545, -5.238444, 3.381631, -2.277801, -7.915627, 14.517536, -2.516982, 15.790501, -4.050312, -29.351759, -46.914907, 7.410932, -13.170636, -1.040917, -7.733740, 0.955629, -8.188032, -5.540774, 1.498740, -1.972528, -10.240676, -11.343598, -19.943758, -21.508951, 1.270523, -1.780877, -7.229394, 1.879305, 10.000348, -4.461038, 10.067819, 9.708748, 18.794007, -18.837901, -4.050297, -16.203490, 1.053966, -9.650565, 10.576541, 18.751486, -11.906454, -0.002731, -1.551536, 4.573512, 22.846653, 8.424986, -15.482463, -0.042804, -8.207544, -1.394034, -6.580637, -10.057263, 12.598369, -0.090978, -20.700292, -4.156567, -25.594277, 18.896035, 1.880584, -0.945831, 0.325515, 6.549422, -7.632923, -7.734082, -7.459783, 24.133995, -7.288549, 8.187626, -3.297294, -5.536639, -0.230332, -13.582083, 2.994519, 17.257942, -12.711095, -3.636627, 0.854128, 1.726648, -33.249828, -8.755657, 4.799236, 11.045883, -13.792940, 1.027682, -1.285935
